"","Chr","start","end","strand","length","ENSMID","geneName","geneType","simpleType","ProR1","ProR2","BasoR1","BasoR2","PolyR1","PolyR2","OrthoR1","OrthoR2"
"ENSG00000148840.10_2","chr10",103892751,103910088,"+",17337,"ENSG00000148840.10_2","PPRC1","protein_coding","Protein_coding","21.0107549923697","20.2103325757008","12.3044123598319","10.5720094721822","5.36750510977033","6.19424012731184","7.4414859411306","6.80241507460255"
"ENSG00000166197.16_3","chr10",103911933,103923628,"+",11695,"ENSG00000166197.16_3","NOLC1","protein_coding","Protein_coding","46.5403104471724","43.3498508148332","21.4714007138273","20.2455251082772","10.3708456857278","10.8779951693354","11.3690749643232","11.0894092562748"
"ENSG00000138175.8_2","chr10",104433488,104474164,"-",40676,"ENSG00000138175.8_2","ARL3","protein_coding","Protein_coding","0.420112855936094","0.372724847054055","0.154123142829574","0.106561317910967","0.102820133107879","0.109340624298914","0.0367279857232322","0.0311278613456621"
"ENSG00000107954.10_3","chr10",105253736,105352309,"+",98573,"ENSG00000107954.10_3","NEURL1","protein_coding","Protein_coding","0.113691210053792","0.0720725683151109","0.0383334526349046","0.0518245758119922","0.00353571442340203","0.00563990549387589","0.00216510685667068","0.00458745182358017"
"ENSG00000205531.12_3","chr11",2965661,3013607,"-",47946,"ENSG00000205531.12_3","NAP1L4","protein_coding","Protein_coding","20.8492496802476","21.2119706864879","29.1061135453201","26.72393240098","34.4411647080308","36.7876347253912","33.7451548346533","30.218271369726"
"ENSG00000167333.12_3","chr11",4619902,4629489,"-",9587,"ENSG00000167333.12_3","TRIM68","protein_coding","Protein_coding","6.75679327401501","6.959721928981","7.99929966701201","8.04130260970418","6.74367048009394","7.06501681974135","4.7305704718684","4.16964449282882"
"ENSG00000133805.15_3","chr11",10329860,10529126,"+",199266,"ENSG00000133805.15_3","AMPD3","protein_coding","Protein_coding","0.48183626275623","0.509799607163484","0.934349397382304","0.87475206802396","1.45783225710683","1.55167782677008","1.59745033326983","1.51999245023307"
"ENSG00000198730.7_3","chr11",10772534,10801290,"+",28756,"ENSG00000198730.7_3","CTR9","protein_coding","Protein_coding","9.62975907632609","9.673479683395","7.68114076838108","7.71162577216661","6.94482491697868","7.85890204919815","8.28272093656214","7.6488224863627"
"ENSG00000110321.16_4","chr11",10818597,10830657,"-",12060,"ENSG00000110321.16_4","EIF4G2","protein_coding","Protein_coding","299.993023536043","300.089052658487","274.447264254178","259.417217075552","240.456915320693","259.155517380921","258.910205999214","235.023435636895"
"ENSG00000068976.13_2","chr11",64513861,64527769,"-",13908,"ENSG00000068976.13_2","PYGM","protein_coding","Protein_coding","0.405750830203803","0.431822640588881","0.228465315553306","0.144696644725298","0.213004803839019","0.199864252318028","0.406647869703687","0.162567906458789"
"ENSG00000168066.20_3","chr11",64532078,64546258,"-",14180,"ENSG00000168066.20_3","SF1","protein_coding","Protein_coding","57.8118206403961","57.5445478238333","45.7250254370471","39.5141041751728","36.7943151518645","36.670766015971","33.0516704999286","29.3387149165943"
"ENSG00000173327.7_2","chr11",65365226,65382853,"-",17627,"ENSG00000173327.7_2","MAP3K11","protein_coding","Protein_coding","12.6479520796449","12.8931670457858","13.6171632068732","13.2434985216642","15.7486209430932","16.4897725281806","15.1345292862228","12.9602813027534"
"ENSG00000197136.4_3","chr11",65383244,65404910,"+",21666,"ENSG00000197136.4_3","PCNX3","protein_coding","Protein_coding","11.2989406671721","11.4327604242901","12.2439741621844","11.4927012323074","11.8073510453142","12.9666864340396","12.3082081228264","10.9031985326158"
"ENSG00000175115.11_3","chr11",65837834,66012218,"+",174384,"ENSG00000175115.11_3","PACS1","protein_coding","Protein_coding","0.565172211627858","0.606060436478743","0.173840637170489","0.153130695326584","0.0329771001620398","0.0355997311341679","0.0250890683935641","0.0238567172170214"
"ENSG00000137486.16_4","chr11",74975226,75062749,"-",87523,"ENSG00000137486.16_4","ARRB1","protein_coding","Protein_coding","0.623878891782326","0.610881401526569","0.097139582850291","0.100816693709388","0.0159284292292544","0.0201145330955077","0.0146307424230842","0.0196331910092424"
"ENSG00000150672.16_4","chr11",83166055,85338966,"-",2172911,"ENSG00000150672.16_4","DLG2","protein_coding","Protein_coding","0.00135339801754976","0.0022246322842248","0.00146232202272223","0.00199478403273143","0.00208514647500708","0.000639628595289715","0.00157150350424918","0.00129026596549779"
"ENSG00000151376.16_4","chr11",86152150,86383678,"-",231528,"ENSG00000151376.16_4","ME3","protein_coding","Protein_coding","0.175764916079565","0.173353764321081","0.0600889657863916","0.0538235266625253","0.0097846431363682","0.0172085186116126","0.00645255669844768","0.00195310670245399"
"ENSG00000137693.13_3","chr11",101981192,102104154,"+",122962,"ENSG00000137693.13_3","YAP1","protein_coding","Protein_coding","0.00129278060403283","0.00238256803720449","0.00419047801898197","0.00188842669483828","0.00141721010498369","0.00150708458506918","0.00173566693923813","0.00147101995284972"
"ENSG00000023171.16_3","chr11",123229136,123498482,"+",269346,"ENSG00000023171.16_3","GRAMD1B","protein_coding","Protein_coding","0.00118036197777642","0.000543845705877828","0.000637679859325999","0.000287368568372657","0.00129397124092435","0.0010320227592907","0.00158473545686663","0.0077228356373829"
"ENSG00000149548.14_2","chr11",124824017,124911385,"+",87368,"ENSG00000149548.14_2","CCDC15","protein_coding","Protein_coding","1.63842689788129","1.71434078231178","2.92230640592969","2.71979252655306","3.13150000707967","3.29509097533422","2.18873370171698","2.06203686956938"
"ENSG00000151067.21_3","chr12",2079952,2807116,"+",727164,"ENSG00000151067.21_3","CACNA1C","protein_coding","Protein_coding","0.000983729941043396","0.00120866268540827","0.00106290236762971","0.00180953232707797","0.000479294874138446","0.000764535103838787","0.00176098716258725","0.00149247945807802"
"ENSG00000130035.6_3","chr12",4829507,4961093,"+",131586,"ENSG00000130035.6_3","GALNT8","protein_coding","Protein_coding","0.00785234581273881","0.00278302147446099","0.0039158387531353","0.00588220436953031","0.001324327731894","0.00422493581572377","0.00729860966836667","0.00206191641332255"
"ENSG00000057294.14_3","chr12",32943679,33049774,"-",106095,"ENSG00000057294.14_3","PKP2","protein_coding","Protein_coding","0.00973899595753851","0.00552269816656278","0.002428340440973","0.00875459628637371","0","0.00349336226493757","0.00301740531857202","0.0017048829392743"
"ENSG00000005175.9_3","chr12",48055032,48099844,"-",44812,"ENSG00000005175.9_3","RPAP3","protein_coding","Protein_coding","2.96379303429755","2.97136353957179","1.80526021228019","1.706524045432","0.843860318610951","1.00696223804893","0.981093057788437","0.88599175264631"
"ENSG00000111077.17_2","chr12",53440753,53458156,"+",17403,"ENSG00000111077.17_2","TNS2","protein_coding","Protein_coding","0.0730737866496969","0.0631281957832139","0.019738725436996","0.00889519903659157","0","0.0319452050938245","0.0367903944462333","0.0259839618804671"
"ENSG00000167778.8_2","chr12",53458100,53473204,"-",15104,"ENSG00000167778.8_2","SPRYD3","protein_coding","Protein_coding","4.84129560190803","4.17995423917534","2.54155072058194","2.5622872886951","1.24605421109193","1.09195961286319","1.08801794359508","0.796377809647341"
"ENSG00000135424.15_3","chr12",56078352,56109827,"-",31475,"ENSG00000135424.15_3","ITGA7","protein_coding","Protein_coding","0.181816171272154","0.20477322579178","0.130966051322017","0.199190707792503","0.105194496891218","0.114809392457852","0.162735691068543","0.114935380741736"
"ENSG00000139304.8","chr12",80799774,81072802,"+",273028,"ENSG00000139304.8","PTPRQ","protein_coding","Protein_coding","0.000873332892412597","0.000804767270181279","0.00062908023862029","0","0.000638260504157099","0.000678736740368299","0.00039084100931516","0.000331247262995567"
"ENSG00000198015.12_3","chr12",93861264,93909989,"+",48725,"ENSG00000198015.12_3","MRPL42","protein_coding","Protein_coding","13.3205843876631","13.4292060906684","12.034412666958","12.1999813549883","7.27451861429645","8.38810311317656","5.86278323545222","5.75213691447625"
"ENSG00000136040.8_2","chr12",94542499,94701451,"+",158952,"ENSG00000136040.8_2","PLXNC1","protein_coding","Protein_coding","0.689547232576575","0.677341330333035","0.101031975457792","0.0964159729638288","0.0230228167466222","0.0454681366401289","0.0537070507279177","0.0500698351669782"
"ENSG00000111249.13_2","chr12",111471828,111788358,"+",316530,"ENSG00000111249.13_2","CUX2","protein_coding","Protein_coding","0.000502204810391067","0.000694164844542553","0.000813934790020001","0.000244531559147321","0.0022021671112249","0.0017563656027796","0.00101137843892806","0.000571445219860068"
"ENSG00000135127.11_3","chr12",120427673,120532298,"+",104625,"ENSG00000135127.11_3","BICDL1","protein_coding","Protein_coding","0.0136742269791901","0.00350018316595865","0.00246245905935513","0.00369899997213389","0.00999357642603609","0.00442805578851316","0.0030598004040516","0.0060509289753699"
"ENSG00000197653.15_3","chr12",124246735,124420753,"+",174018,"ENSG00000197653.15_3","DNAH10","protein_coding","Protein_coding","0.00822136789123976","0.0029461856200726","0.00641552814096894","0.00400311559581258","0.00200281567342464","0.0175710743909426","0.0110378794357101","0.00623658088619478"
"ENSG00000132938.19_3","chr13",29394485,30080084,"+",685599,"ENSG00000132938.19_3","MTUS2","protein_coding","Protein_coding","0.0169257698307832","0.0186949415486966","0.00726509090927874","0.0041771622383133","0.00228758633014494","0.0010811808929084","0.00280162267395868","0.00026382704094129"
"ENSG00000102738.7_2","chr13",41303271,41345309,"-",42038,"ENSG00000102738.7_2","MRPS31","protein_coding","Protein_coding","2.49762091303469","2.61862417621605","2.17157310185537","2.10268323859607","1.46331497911267","1.62444118785642","1.31744540150303","1.42851735113102"
"ENSG00000133114.17_2","chr13",45563664,45611804,"+",48140,"ENSG00000133114.17_2","GPALPP1","protein_coding","Protein_coding","4.43306352284827","4.38778570096225","4.79162869839629","4.73349055013208","3.61268099192244","3.98421540227463","2.96368904788258","2.62076215041565"
"ENSG00000187498.14_3","chr13",110801310,110959496,"-",158186,"ENSG00000187498.14_3","COL4A1","protein_coding","Protein_coding","0.00954665673330321","0.0263914377164732","0.00814341278890138","0.0117433766958241","0.0110163345004618","0.00234299033731526","0.0013491780447233","0.0028586530325425"
"ENSG00000126216.13_3","chr13",113139319,113242481,"-",103162,"ENSG00000126216.13_3","TUBGCP3","protein_coding","Protein_coding","5.35387600623923","5.39288850110907","7.58704231073771","7.48640884755864","9.65218509470862","10.4044073250597","6.72255087681856","5.96491195997295"
"ENSG00000136319.11_3","chr14",20724717,20774153,"-",49436,"ENSG00000136319.11_3","TTC5","protein_coding","Protein_coding","2.04025311185557","2.03415223445609","1.27333854592691","1.04588258982301","0.719104493517212","0.835930335162403","0.662677714641739","0.534194010328037"
"ENSG00000151413.16_3","chr14",31959162,32330430,"+",371268,"ENSG00000151413.16_3","NUBPL","protein_coding","Protein_coding","0.15820589803033","0.169852471787918","0.0733254908134239","0.0667132740053237","0.0281623499351958","0.016471568911746","0.0146585148562663","0.0136414330143848"
"ENSG00000151320.10_3","chr14",32798479,33306887,"+",508408,"ENSG00000151320.10_3","AKAP6","protein_coding","Protein_coding","0.00437735134156658","0.00331338345029337","0.00202699232966461","0.00106570121028448","0","0.00236924256870524","0.000209891542012123","0.000533664563034926"
"ENSG00000129521.13_3","chr14",34393437,34931980,"-",538543,"ENSG00000129521.13_3","EGLN3","protein_coding","Protein_coding","0.516698827302953","0.536788223698223","0.580130293719253","0.537959072984818","0.670786132304804","0.716249902942974","0.549064612894405","0.453758157477782"
"ENSG00000165389.6_3","chr14",34901995,34931562,"-",29567,"ENSG00000165389.6_3","SPTSSA","protein_coding","Protein_coding","3.41398972780494","3.30696990625221","3.25307440248965","3.11260770391639","2.84672180649742","3.14006769403008","1.94891910269225","2.08610709256356"
"ENSG00000100505.13_2","chr14",51441980,51562779,"-",120799,"ENSG00000100505.13_2","TRIM9","protein_coding","Protein_coding","0.00855353749712372","0.00788199675262131","0.00710918630907626","0.00576672132842254","0.0129832771824356","0.0168747711673278","0.00530023621509945","0.00673811868881682"
"ENSG00000027075.14_3","chr14",61654277,62017694,"+",363417,"ENSG00000027075.14_3","PRKCH","protein_coding","Protein_coding","0.126193307882253","0.13744703449184","0.0259938543503775","0.0140568655608172","0.000479512485461616","0.00611905776832485","0.000880893346414446","0.00124429756617266"
"ENSG00000182185.18_3","chr14",68286496,69196935,"+",910439,"ENSG00000182185.18_3","RAD51B","protein_coding","Protein_coding","0.0981253476749057","0.0974203147684208","0.065556715483445","0.0673324044095058","0.045171686831567","0.0523107343057184","0.0370376602417632","0.0322843460785126"
"ENSG00000100731.15_3","chr14",71374122,71582099,"+",207977,"ENSG00000100731.15_3","PCNX1","protein_coding","Protein_coding","0.301145694578897","0.299688783703389","0.272941381298902","0.284333377510556","0.187688588257822","0.215629711984137","0.158544245657989","0.138718652029061"
"ENSG00000182732.16_2","chr14",72399156,73033237,"+",634081,"ENSG00000182732.16_2","RGS6","protein_coding","Protein_coding","0.278650914813207","0.295122555588852","0.378005685091926","0.362178446121153","0.418562505640247","0.454312339382113","0.442102170216178","0.405643329226015"
"ENSG00000165861.13_2","chr14",73436159,73493920,"-",57761,"ENSG00000165861.13_2","ZFYVE1","protein_coding","Protein_coding","3.32726463110748","3.55168665754168","4.18976360901887","4.1688388014574","5.70206625709074","5.8791944725342","7.99391462488623","7.57670546549856"
"ENSG00000119686.9_3","chr14",76044960,76129557,"+",84597,"ENSG00000119686.9_3","FLVCR2","protein_coding","Protein_coding","0.00469765147207006","0.00432883747341423","0.0081211636058026","0.00457472335998331","0.00411983850323308","0.00328582812775765","0.00630699310207807","0.00641439609356031"
"ENSG00000119685.19_3","chr14",76099968,76421421,"+",321453,"ENSG00000119685.19_3","TTLL5","protein_coding","Protein_coding","0.604048394214123","0.635686456079242","0.678043207268049","0.631342461016435","0.621800537875111","0.645955981081414","0.524169758021117","0.47941497275448"
"ENSG00000133935.6_3","chr14",76116134,76127532,"-",11398,"ENSG00000133935.6_3","ERG28","protein_coding","Protein_coding","7.43351637492841","7.63385710688274","7.36874346216179","7.00810886104952","6.92587594181777","8.3080823703176","5.68286517182127","5.09408118064403"
"ENSG00000021645.18_3","chr14",78636716,80334633,"+",1697917,"ENSG00000021645.18_3","NRXN3","protein_coding","Protein_coding","0.000374489185591721","8.62719823733254e-05","0","0","0.000102633396643655","0.000218284091329878","6.2847912525347e-05","0.000213060538815864"
"ENSG00000034053.14_3","chr15",29129629,29410518,"+",280889,"ENSG00000034053.14_3","APBA2","protein_coding","Protein_coding","0.194962120745553","0.201558445556645","0.0736827023717464","0.0865256181869247","0.0217139318823989","0.0138545718406018","0.0151961150620067","0.00257581543516916"
"ENSG00000186399.10_2","chr15",30695943,30706365,"-",10422,"ENSG00000186399.10_2","GOLGA8R","protein_coding","Protein_coding","0.106768395742812","0.126496256904464","0.280163196088116","0.193095464866575","0.133765487567841","0.115576844739042","0.0204779388008635","0.0520666538406181"
"ENSG00000021776.10_3","chr15",35143983,35262040,"-",118057,"ENSG00000021776.10_3","AQR","protein_coding","Protein_coding","4.21182916425361","4.38863589500938","3.7433572290548","3.84329628257432","3.01270369740124","3.2995105012238","2.52818026748406","2.31659188213125"
"ENSG00000198146.4_3","chr15",35270542,35280488,"-",9946,"ENSG00000198146.4_3","ZNF770","protein_coding","Protein_coding","55.3956738389574","58.918550504145","43.1808945037951","44.2494824185102","32.2559986545643","36.9286763596486","34.6117232162209","30.3345162354483"
"ENSG00000137815.14_2","chr15",41700606,41775761,"+",75155,"ENSG00000137815.14_2","RTF1","protein_coding","Protein_coding","4.87644121806368","4.76840983480037","4.55015940530279","4.4099998889385","3.8815280881798","4.15233853925595","3.53974285083641","3.37306495845112"
"ENSG00000171877.20_3","chr15",44162959,44487450,"-",324491,"ENSG00000171877.20_3","FRMD5","protein_coding","Protein_coding","0.0120021534388028","0.00631992048141604","0.0209077679069861","0.0181284524245188","0.0311480236982913","0.0202737573109864","0.0243352816958134","0.0178376157556106"
"ENSG00000128833.12_2","chr15",52484519,52587995,"-",103476,"ENSG00000128833.12_2","MYO5C","protein_coding","Protein_coding","0.00153622954726781","0.00070780985685265","0","0.000748014751410004","0","0.00179089001072013","0.00206251766769685","0.000874016948095729"
"ENSG00000128918.14_3","chr15",58245622,58790065,"-",544443,"ENSG00000128918.14_3","ALDH1A2","protein_coding","Protein_coding","0.000729933568036895","0.000403575761361712","0","0.000142166534268788","0.000640151453610403","0.000340373803592435","0.00235199363219951","0.00265782909053557"
"ENSG00000140307.10_3","chr15",59930261,59949740,"-",19479,"ENSG00000140307.10_3","GTF2A2","protein_coding","Protein_coding","6.31640617085104","6.43338571442521","6.97906900237185","6.75907788300989","7.59532201862132","6.76412289166462","6.41501315652302","5.79902881943226"
"ENSG00000129003.15_3","chr15",62144588,62352672,"-",208084,"ENSG00000129003.15_3","VPS13C","protein_coding","Protein_coding","6.61224929626334","6.97166085683374","7.66195330365557","7.27615865308727","6.43759056869945","7.1103403040994","5.31593706493729","4.75921054019834"
"ENSG00000169118.17_3","chr15",64457716,64648458,"-",190742,"ENSG00000169118.17_3","CSNK1G1","protein_coding","Protein_coding","1.18508366084159","1.22451589126866","1.38716652924016","1.40890976489437","1.45263315052331","1.57147147957426","1.19722218313419","1.11282338610032"
"ENSG00000259316.10_4","chr15",64473379,64673709,"-",200330,"ENSG00000259316.10_4","AC087632.1","protein_coding","Protein_coding","0.0361044847641658","0.0391195657365461","0.0810212703157637","0.0884788126664527","0.0904674828963033","0.0864916467781026","0.0862931529615661","0.074038454281781"
"ENSG00000074603.18_3","chr15",65734801,65810042,"-",75241,"ENSG00000074603.18_3","DPP8","protein_coding","Protein_coding","6.80928469935848","6.70883248889626","6.57318347155891","6.62081222933213","5.37326901975372","5.97140016346964","4.91281757834508","4.20339844886264"
"ENSG00000103852.12_3","chr15",99676528,99791428,"-",114900,"ENSG00000103852.12_3","TTC23","protein_coding","Protein_coding","0.10860388823061","0.122387605635818","0.0934271754732488","0.120582087211709","0.121331933109838","0.105640346615122","0.122591742037002","0.117280477636657"
"ENSG00000162069.14_3","chr16",3077683,3086927,"-",9244,"ENSG00000162069.14_3","BICDL2","protein_coding","Protein_coding","0.146168817977198","0.134693061089425","0.0557409734065406","0.066985352156557","0.207366170296305","0.0501174098737765","0.0346312870266009","0.0195672387973071"
"ENSG00000179583.18_3","chr16",10960079,11026138,"+",66059,"ENSG00000179583.18_3","CIITA","protein_coding","Protein_coding","0.143179458872652","0.157439096113644","0.050700920814808","0.0538983699901221","0.0158279406829353","0.0350660271025288","0.0306922636239527","0.0273815158331654"
"ENSG00000254852.8_4","chr16",14841923,14859270,"+",17347,"ENSG00000254852.8_4","NPIPA2","protein_coding","Protein_coding","0.0549822638956884","0.0759983852803554","0.034654281308876","0.0490815310189611","0.0803657065447648","0.0427311084912148","0.0430606890897041","0.0521356878544726"
"ENSG00000134419.15_3","chr16",18792617,18801705,"-",9088,"ENSG00000134419.15_3","RPS15A","protein_coding","Protein_coding","17.2991083690714","17.1901147393059","15.9698788385307","14.5042783045756","12.4637921219028","12.8973580797664","13.3153335529857","12.4494016207266"
"ENSG00000005187.11_3","chr16",20621565,20808903,"+",187338,"ENSG00000005187.11_3","ACSM3","protein_coding","Protein_coding","1.17013005063054","1.20649709540699","0.80084830460015","0.831701893375732","0.221389100796971","0.28093186790077","0.215314478517499","0.208553438040005"
"ENSG00000166743.9_3","chr16",20634559,20710212,"-",75653,"ENSG00000166743.9_3","ACSM1","protein_coding","Protein_coding","0.479076026176665","0.516977141518032","0.330331560827039","0.328419301122565","0.0875311432369128","0.110228755815598","0.0930947296211092","0.0992227876073091"
"ENSG00000077235.17_3","chr16",27470876,27561234,"-",90358,"ENSG00000077235.17_3","GTF3C1","protein_coding","Protein_coding","4.93119565327404","5.20384864915266","5.04199039024801","4.60342261799098","4.1638127570079","4.52528429496312","3.82872095148181","3.63128348981103"
"ENSG00000099364.16_3","chr16",30934376,30960104,"+",25728,"ENSG00000099364.16_3","FBXL19","protein_coding","Protein_coding","3.22831581587324","3.49866285552334","0.897903135026343","0.917579298707828","0.176105321523403","0.248497265580302","0.302777882216452","0.214428888409141"
"ENSG00000175938.6_3","chr16",30960387,30967782,"+",7395,"ENSG00000175938.6_3","ORAI3","protein_coding","Protein_coding","14.799993079632","16.084371113217","11.4039825585531","11.2412834244425","9.19034018692518","9.134144978514","9.22082954419749","7.54582053467908"
"ENSG00000099381.17_2","chr16",30968615,30995985,"+",27370,"ENSG00000099381.17_2","SETD1A","protein_coding","Protein_coding","10.9247056455547","11.6565307069388","8.19875383935191","8.19828879191077","6.18229310376555","6.25951470864836","5.50512536342401","5.23407409244821"
"ENSG00000089280.18_2","chr16",31191431,31206192,"+",14761,"ENSG00000089280.18_2","FUS","protein_coding","Protein_coding","90.1051750689667","89.3126474804096","79.6123640448832","72.5669255711335","69.7004733173119","74.5035385590121","60.4001459323764","55.3752937500025"
"ENSG00000121270.15_3","chr16",48200821,48281479,"-",80658,"ENSG00000121270.15_3","ABCC11","protein_coding","Protein_coding","0.0266061518578026","0.0272414389450587","0.010647209166482","0.0220714152543918","0.00864206843358399","0.0137851770251637","0.0145530006943427","0.0280318684201051"
"ENSG00000102910.13_3","chr16",48278207,48397033,"+",118826,"ENSG00000102910.13_3","LONP2","protein_coding","Protein_coding","4.36584070030188","4.34790669720573","4.19901948082078","4.00537156084971","3.21905358001754","3.42865303255418","3.06770573389561","2.68672189045893"
"ENSG00000087258.14_3","chr16",56225259,56391369,"+",166110,"ENSG00000087258.14_3","GNAO1","protein_coding","Protein_coding","0.000478486811850835","0.000440920671529016","0.00103399265179713","0.00186386308872197","0.00209816373401968","0.00836708211799151","0.0077089065624923","0.00762240014506141"
"ENSG00000159720.11_3","chr16",67471917,67515140,"-",43223,"ENSG00000159720.11_3","ATP6V0D1","protein_coding","Protein_coding","4.84542039594866","4.90218577236777","7.07721261905991","6.83708236641904","9.03911392496651","10.0839563410753","9.48033385259215","8.73576734576074"
"ENSG00000103111.14_3","chr16",77224732,77236302,"+",11570,"ENSG00000103111.14_3","MON1B","protein_coding","Protein_coding","21.5087642312095","22.1306568094992","23.0913799404647","22.4444496256443","25.7553769290058","25.7149389230737","23.1129309388761","19.9405248890806"
"ENSG00000205078.5_4","chr16",77233294,77247112,"+",13818,"ENSG00000205078.5_4","SYCE1L","protein_coding","Protein_coding","0.0172560669380248","0.0212017173969271","0.0124299116652208","0.0336090205891887","0.075667819769433","0.0603498050638111","0.0695031735288534","0.0261802801334936"
"ENSG00000179588.8_2","chr16",88519725,88603424,"+",83699,"ENSG00000179588.8_2","ZFPM1","protein_coding","Protein_coding","5.38998886415242","5.96963371133115","6.45787603818916","6.01187153113272","4.60334613940463","4.59748385054626","4.23787419132224","3.92450653751216"
"ENSG00000158545.15_4","chr16",88636789,88698374,"+",61585,"ENSG00000158545.15_4","ZC3H18","protein_coding","Protein_coding","3.03161342371613","3.00529102627912","3.28954801689582","2.89321140387607","3.31916028275915","3.13997401332905","2.74638636777965","2.58756009328039"
"ENSG00000159842.14_3","chr17",906758,1132315,"-",225557,"ENSG00000159842.14_3","ABR","protein_coding","Protein_coding","0.121922971725655","0.120793306269097","0.0236057941056613","0.0398062690688411","0.00231776875373858","0.00985901398312316","0.00615027247297532","0.0104250110648306"
"ENSG00000132359.14_3","chr17",2658999,2941033,"+",282034,"ENSG00000132359.14_3","RAP1GAP2","protein_coding","Protein_coding","0.0191634278616226","0.0267480419843407","0.00608992246998662","0.000823321738693579","0","0","0.00151344219620754","0.000641339538645366"
"ENSG00000091592.15_3","chr17",5402747,5522744,"-",119997,"ENSG00000091592.15_3","NLRP1","protein_coding","Protein_coding","0.0105977908536436","0.00732431638267805","0.00143134011175296","0.00322514622935997","0","0","0.00266783017303682","0.000753683656434358"
"ENSG00000091536.16_3","chr17",18012020,18083116,"+",71096,"ENSG00000091536.16_3","MYO15A","protein_coding","Protein_coding","0.0391280880932679","0.0309052546195362","0.0181187956484915","0.0185077467802313","0.0171576589752311","0.0430078094880591","0.0420262053358331","0.0305299125873142"
"ENSG00000083290.19_2","chr17",19674142,19771249,"-",97107,"ENSG00000083290.19_2","ULK2","protein_coding","Protein_coding","0.757106449512409","0.659954134657895","0.416537019126838","0.517301757819407","0.208167348551232","0.229001989248078","0.172526745109354","0.218865249307167"
"ENSG00000258472.8_4","chr17",26782770,26941215,"-",158445,"ENSG00000258472.8_4","AC005726.2","protein_coding","Protein_coding","0.0627042856484444","0.0596303570605026","0.0558266953743322","0.0439656770331733","0.071489124178013","0.0502919485892194","0.0585933093561998","0.038243334326216"
"ENSG00000178691.10_2","chr17",30264037,30328064,"+",64027,"ENSG00000178691.10_2","SUZ12","protein_coding","Protein_coding","13.8959390207158","13.90197755451","18.5593184031714","17.6026414650773","20.7094988483108","22.9953113621284","18.1681413565255","16.3287961400118"
"ENSG00000176658.16_3","chr17",30819540,31204195,"-",384655,"ENSG00000176658.16_3","MYO1D","protein_coding","Protein_coding","0.80957819041014","0.785813209888589","0.720238306472301","0.734867738026347","0.918306218713111","1.0239960312737","0.843630654421864","0.774717779805803"
"ENSG00000073584.18_3","chr17",38781214,38804760,"-",23546,"ENSG00000073584.18_3","SMARCE1","protein_coding","Protein_coding","10.6027018006565","10.174653844291","11.7295711874269","10.6704115585349","10.0875075983281","11.2151805834417","9.59878203496868","8.49625364474611"
"ENSG00000228696.8_3","chr17",44352150,44439163,"-",87013,"ENSG00000228696.8_3","ARL17B","protein_coding","Protein_coding","0.0621141463175028","0.0471368029360021","0.0375044403527104","0.0213489683840994","0.0240326832444353","0.0138432403878764","0.00613187334601149","0.0124725883793668"
"ENSG00000121053.5_2","chr17",56270098,56282535,"+",12437,"ENSG00000121053.5_2","EPX","protein_coding","Protein_coding","0.0255628991932274","0.129557716527222","0.359063239056085","0.317398110095842","0.168139894439821","0.223503418930541","0.360363644113097","0.210883135315064"
"ENSG00000011143.16_3","chr17",56282798,56296966,"-",14168,"ENSG00000011143.16_3","MKS1","protein_coding","Protein_coding","11.2759530686229","12.8513518641124","7.26764775369264","6.86714984768812","3.61612921690622","3.51191736167282","2.61353451896393","2.22780084872125"
"ENSG00000182628.12_2","chr17",57187312,57232630,"-",45318,"ENSG00000182628.12_2","SKA2","protein_coding","Protein_coding","3.69713766316411","3.63313729680911","8.23194227713325","8.30241963989052","11.3091365558984","12.2859860950218","7.33255260007739","6.57174164869939"
"ENSG00000068489.12_3","chr17",57232860,57282066,"+",49206,"ENSG00000068489.12_3","PRR11","protein_coding","Protein_coding","10.6463073505331","10.4906904281121","13.157667760856","13.6002522539636","12.1508823114135","13.9156958073929","9.63747583062504","8.79658529800108"
"ENSG00000141376.22_4","chr17",58754814,59470199,"+",715385,"ENSG00000141376.22_4","BCAS3","protein_coding","Protein_coding","0.0941042701987199","0.103096964679045","0.130728803103037","0.12529061019559","0.150784249246285","0.161771182161945","0.162440891366782","0.151199667527974"
"ENSG00000092931.11_3","chr17",74731947,74777531,"+",45584,"ENSG00000092931.11_3","MFSD11","protein_coding","Protein_coding","5.37559873701078","5.25723150119394","5.23739825272307","4.91400834421098","5.71905562122215","6.03905201759498","5.09628035279395","4.43231097378592"
"ENSG00000167291.15_3","chr17",77906142,78009647,"-",103505,"ENSG00000167291.15_3","TBC1D16","protein_coding","Protein_coding","0.18736749348569","0.163458266409499","0.0613979152449714","0.0351468431244324","0.00505085712561724","0.0232750471159904","0.00206193979211245","0.00524263239772882"
"ENSG00000182446.13_3","chr17",79523913,79615495,"-",91582,"ENSG00000182446.13_3","NPLOC4","protein_coding","Protein_coding","6.4404773675292","6.46985632470103","8.54919191150454","8.42203368636222","11.8849405871302","13.175875045532","13.2342414775718","11.7683696698367"
"ENSG00000101574.14_3","chr18",2537524,2571508,"-",33984,"ENSG00000101574.14_3","METTL4","protein_coding","Protein_coding","3.37253539031467","3.2068945129636","7.03269764392695","6.49568297542971","12.1221076338326","12.3455508790125","8.42154148548922","7.16673497537273"
