,Chr,start,end,strand,length,ENSMID,geneName,geneType,simpleType,ProR1,ProR2,BasoR1,BasoR2,PolyR1,PolyR2,OrthoR1,OrthoR2
ENSG00000119121.21_2,chr9,77337411,77503010,-,165599,ENSG00000119121.21_2,TRPM6,protein_coding,Protein_coding,0.000479963,0.000442281,0,0,0.001052319,0,0.000644391,0.001092274
ENSG00000135002.11_3,chr9,79000433,79009433,-,9000,ENSG00000135002.11_3,RFK,protein_coding,Protein_coding,62.0485142,62.01099506,50.61092105,52.32346431,40.77753941,43.04435541,31.14762069,29.85517551
ENSG00000187210.12_3,chr9,79034766,79122332,+,87566,ENSG00000187210.12_3,GCNT1,protein_coding,Protein_coding,0.766077462,0.874051489,0.076496634,0.07866912,0.057712202,0.049732569,0.081648198,0.038214282
ENSG00000106772.17_3,chr9,79226292,79521003,-,294711,ENSG00000106772.17_3,PRUNE2,protein_coding,Protein_coding,0.017530034,0.021621168,0.010198938,0.004727439,0.000591301,0.003143998,0.002896683,0.002455009
ENSG00000187742.14_2,chr9,91933421,91974577,+,41156,ENSG00000187742.14_2,SECISBP2,protein_coding,Protein_coding,6.602853973,6.707322945,8.597007239,8.137734777,11.52550918,12.2406569,12.54152196,10.22051235
ENSG00000197724.10_3,chr9,96338689,96441869,+,103180,ENSG00000197724.10_3,PHF2,protein_coding,Protein_coding,2.148417796,2.172111632,2.864828163,2.708830056,2.732676062,2.886216462,1.922609926,1.772332143
ENSG00000158169.12_3,chr9,97861336,98189078,-,327742,ENSG00000158169.12_3,FANCC,protein_coding,Protein_coding,0.430216702,0.457448262,0.506242098,0.442339245,0.438658963,0.477502996,0.393316484,0.311269441
ENSG00000136872.17_2,chr9,104182860,104198105,-,15245,ENSG00000136872.17_2,ALDOB,protein_coding,Protein_coding,0.125126577,0.110498567,0.107030957,0.030463066,0.228616581,1.039315088,1.021957278,1.198349301
ENSG00000070061.14_3,chr9,111629797,111696396,-,66599,ENSG00000070061.14_3,ELP1,protein_coding,Protein_coding,4.809534987,5.000500608,3.803974025,3.910813945,2.477920847,2.756102201,1.677591772,1.588830762
ENSG00000136813.14_4,chr9,114122972,114247025,-,124053,ENSG00000136813.14_4,KIAA0368,protein_coding,Protein_coding,6.892710196,7.132074997,7.084698554,6.692375736,8.545071555,8.94132148,7.869980751,7.054934012
ENSG00000106853.18_3,chr9,114312002,114362135,-,50133,ENSG00000106853.18_3,PTGR1,protein_coding,Protein_coding,0.664287499,0.617977854,0.167874842,0.211517677,0.027808109,0.040660952,0.008514195,0.027059954
ENSG00000106948.16_3,chr9,117096436,117156685,-,60249,ENSG00000106948.16_3,AKNA,protein_coding,Protein_coding,0.650373484,0.678329328,0.139688118,0.091213328,0.028923798,0.038447554,0.008855793,0.021015401
ENSG00000148219.16_3,chr9,119187504,120177348,-,989844,ENSG00000148219.16_3,ASTN2,protein_coding,Protein_coding,0.015015528,0.015390503,0.003296857,0.003206025,0.001056306,0.001497724,0.002156108,0.001005045
ENSG00000119396.10_3,chr9,123940415,123985292,-,44877,ENSG00000119396.10_3,RAB14,protein_coding,Protein_coding,9.367323105,9.049695614,7.964554601,8.175311691,7.789548227,8.033706557,8.645843531,7.285241805
ENSG00000148180.19_3,chr9,123970072,124095121,+,125049,ENSG00000148180.19_3,GSN,protein_coding,Protein_coding,0.306995958,0.324478391,0.197785978,0.183215108,0.130994418,0.13041003,0.12885582,0.111378146
ENSG00000056586.15_3,chr9,125606835,125667620,-,60785,ENSG00000056586.15_3,RC3H2,protein_coding,Protein_coding,8.56205474,9.187548938,9.793667783,9.285387524,9.022055214,10.36856745,10.91068521,9.699381607
ENSG00000148200.16_3,chr9,127279554,127533589,-,254035,ENSG00000148200.16_3,NR6A1,protein_coding,Protein_coding,0.09292416,0.088800089,0.035495964,0.042961096,0.026753229,0.044133703,0.021843242,0.033109215
ENSG00000148356.13_2,chr9,130213765,130265780,+,52015,ENSG00000148356.13_2,LRSAM1,protein_coding,Protein_coding,1.899364323,1.784038616,1.157371144,1.098190174,0.804058778,0.867518827,1.425816104,1.262314306
ENSG00000171159.4_2,chr9,130922539,130926207,+,3668,ENSG00000171159.4_2,C9orf16,protein_coding,Protein_coding,24.00911677,23.94120991,18.19176875,16.98698675,12.35233836,13.868247,9.134980718,10.65157687
ENSG00000148337.20_3,chr9,130928343,130966662,-,38319,ENSG00000148337.20_3,CIZ1,protein_coding,Protein_coding,7.778267079,8.394684972,8.005353575,6.833412309,7.039826375,7.418562142,5.728322214,5.506302394
ENSG00000148357.12,chr9,133046882,133309510,+,262628,ENSG00000148357.12,HMCN2,protein_coding,Protein_coding,0.002421111,0.002509908,0,0,0.003981213,0.001058422,0.002437909,0.000688729
ENSG00000097007.17_3,chr9,133589333,133763062,+,173729,ENSG00000097007.17_3,ABL1,protein_coding,Protein_coding,2.640246678,2.841053258,1.713818225,1.648908512,1.002070615,1.020284293,0.787450058,0.73609959
ENSG00000107290.13_3,chr9,135136743,135230372,-,93629,ENSG00000107290.13_3,SETX,protein_coding,Protein_coding,8.545004416,8.686109633,9.262990576,9.496116431,9.816007899,10.79476755,10.14347903,8.763952443
ENSG00000160271.14_3,chr9,135973107,136024721,-,51614,ENSG00000160271.14_3,RALGDS,protein_coding,Protein_coding,6.184319765,6.270652331,8.307632632,7.74255684,10.90198766,11.52693125,11.83007914,10.58699456
ENSG00000130559.18_2,chr9,138700333,138799074,-,98741,ENSG00000130559.18_2,CAMSAP1,protein_coding,Protein_coding,2.839859183,2.774152424,2.495262627,2.415933122,1.863680906,1.919935588,1.931231539,1.666075447
ENSG00000067057.16_3,chr10,3108525,3179904,+,71379,ENSG00000067057.16_3,PFKP,protein_coding,Protein_coding,11.80880535,11.99705323,11.10008299,10.36662116,11.45249557,12.02559677,7.741032676,6.954761763
ENSG00000107959.15_3,chr10,3179920,3215033,-,35113,ENSG00000107959.15_3,PITRM1,protein_coding,Protein_coding,10.34913461,10.02888753,7.931626355,6.95033646,6.675126594,7.185520874,9.114143102,8.110809673
ENSG00000108021.19_3,chr10,5726801,5805703,+,78902,ENSG00000108021.19_3,FAM208B,protein_coding,Protein_coding,5.129394875,5.351401527,6.679613695,6.505883774,7.657217594,8.752289209,8.128188638,7.241876196
ENSG00000170525.19_4,chr10,6186897,6296607,+,109710,ENSG00000170525.19_4,PFKFB3,protein_coding,Protein_coding,4.141786685,4.32665279,3.276696701,3.145872029,2.253934749,2.336062787,1.848054182,1.697343016
ENSG00000151655.18_3,chr10,7745232,7791483,+,46251,ENSG00000151655.18_3,ITIH2,protein_coding,Protein_coding,0.044680495,0.079178107,0.025995019,0.038490762,0.033909902,0.10217099,0.136125096,0.183808763
ENSG00000148426.12_3,chr10,11865338,11914276,+,48938,ENSG00000148426.12_3,PROSER2,protein_coding,Protein_coding,0.802317902,0.81864827,0.64227069,0.442855058,0.434428964,0.390031384,0.24203829,0.216221627
ENSG00000181192.11_3,chr10,12110971,12165224,+,54253,ENSG00000181192.11_3,DHTKD1,protein_coding,Protein_coding,6.69511733,6.73918001,4.794670315,4.611024063,2.730236864,2.913626103,2.299312853,2.337134691
ENSG00000065665.20_3,chr10,12171636,12211960,+,40324,ENSG00000065665.20_3,SEC61A2,protein_coding,Protein_coding,0.514449384,0.572141152,1.107447055,1.174728785,1.331043562,1.470601208,1.185555042,1.12141377
ENSG00000148481.13_2,chr10,15820169,15902519,-,82350,ENSG00000148481.13_2,MINDY3,protein_coding,Protein_coding,2.530666023,2.599689321,2.713481867,2.650545718,2.338319402,2.643004873,2.456869242,2.263465475
ENSG00000165995.18_2,chr10,18429606,18830798,+,401192,ENSG00000165995.18_2,CACNB2,protein_coding,Protein_coding,0.003367925,0.006937254,0.004281155,0.002122219,0.001303089,0.003002408,0.005319674,0.002705132
ENSG00000095787.21_3,chr10,28821422,28912041,+,90619,ENSG00000095787.21_3,WAC,protein_coding,Protein_coding,9.434030557,9.290646773,11.56080833,11.17987627,12.70737738,14.23204539,13.84944272,12.42637496
ENSG00000107951.14_1,chr10,30598730,30663377,-,64647,ENSG00000107951.14_1,MTPAP,protein_coding,Protein_coding,4.518296408,4.225875464,3.868354173,3.982205462,2.98942959,3.107344843,2.995956942,2.761584006
ENSG00000148498.15_4,chr10,34398488,35104253,-,705765,ENSG00000148498.15_4,PARD3,protein_coding,Protein_coding,0.006531811,0.004566136,0.004258838,0.003509455,0.000246914,0.002363148,0.00090719,0.001922165
ENSG00000108094.14_2,chr10,35297479,35379570,-,82091,ENSG00000108094.14_2,CUL2,protein_coding,Protein_coding,2.901729649,2.977260935,3.262894739,3.070944779,2.405135355,2.686333707,2.143544103,1.820010876
ENSG00000198915.11_3,chr10,43689983,43762367,-,72384,ENSG00000198915.11_3,RASGEF1A,protein_coding,Protein_coding,0.060392897,0.069817252,0.015423538,0.033148884,0,0.00768046,0.011793826,0.013743888
ENSG00000148572.15_3,chr10,64893007,64914791,+,21784,ENSG00000148572.15_3,NRBF2,protein_coding,Protein_coding,1.96660386,1.660907931,1.848921401,1.947120032,1.535920578,1.922557586,2.248445531,2.2211385
ENSG00000204130.12_2,chr10,70100864,70167051,-,66187,ENSG00000204130.12_2,RUFY2,protein_coding,Protein_coding,1.633172138,1.447409057,1.440235518,1.467644339,1.61396063,1.608517842,1.376868575,1.430650238
ENSG00000198954.7_3,chr10,70748477,70803300,+,54823,ENSG00000198954.7_3,KIF1BP,protein_coding,Protein_coding,1.207669101,1.207707802,1.412950591,1.212774792,1.106169311,1.06646133,0.681259484,0.509747575
ENSG00000148660.20_2,chr10,75572259,75634349,-,62090,ENSG00000148660.20_2,CAMK2G,protein_coding,Protein_coding,1.210975138,0.988504378,0.7551865,0.819018109,0.471512033,0.58945952,0.345447228,0.355408371
ENSG00000151208.16_3,chr10,79550549,79686284,-,135735,ENSG00000151208.16_3,DLG5,protein_coding,Protein_coding,0.806320763,0.772693767,0.633955989,0.610727419,0.656045879,0.655326811,0.524374182,0.463076182
ENSG00000148606.12_2,chr10,79729009,79789303,-,60294,ENSG00000148606.12_2,POLR3A,protein_coding,Protein_coding,4.136610148,3.838567875,3.169123426,3.055291523,2.095410273,2.19602198,1.973368015,1.753476302
ENSG00000138326.18_2,chr10,79793518,79816570,+,23052,ENSG00000138326.18_2,RPS24,protein_coding,Protein_coding,31.64500676,32.61736604,29.60587063,24.50445472,14.68822608,14.01994842,14.72986879,17.34488362
ENSG00000122367.19_3,chr10,88428206,88495825,+,67619,ENSG00000122367.19_3,LDB3,protein_coding,Protein_coding,0.025859474,0.027078681,0.083822079,0.069824991,0.023194175,0.043849009,0.055234015,0.018724869
ENSG00000138138.13_2,chr10,89511269,89601100,-,89831,ENSG00000138138.13_2,ATAD1,protein_coding,Protein_coding,3.248943722,3.110459468,2.102239684,2.216988022,1.712930049,1.787519874,1.419544414,1.39035893
ENSG00000107798.17_3,chr10,90973326,91174314,-,200988,ENSG00000107798.17_3,LIPA,protein_coding,Protein_coding,0.661989461,0.6675927,0.24867727,0.210652682,0.054623004,0.065002122,0.087603434,0.067946377
ENSG00000095564.13_2,chr10,93683526,93790082,+,106556,ENSG00000095564.13_2,BTAF1,protein_coding,Protein_coding,16.69053641,16.64419528,20.11154785,19.29010295,20.53423635,21.89644519,18.62196849,16.78155416
ENSG00000152804.10_2,chr10,94449708,94455403,+,5695,ENSG00000152804.10_2,HHEX,protein_coding,Protein_coding,6.992134083,7.562055076,0.376989726,0.258231767,0.061198591,0.048809693,0.074950335,0.23820837
ENSG00000119977.20_4,chr10,97423153,97453900,-,30747,ENSG00000119977.20_4,TCTN3,protein_coding,Protein_coding,4.479830325,4.516394019,3.552774135,3.363206278,2.012012914,1.997971694,2.165654418,1.682491068
ENSG00000187122.16_3,chr10,98757795,98945677,-,187882,ENSG00000187122.16_3,SLIT1,protein_coding,Protein_coding,0.023267154,0.011694787,0.015998015,0.019362547,0.014840207,0.029096811,0.017038972,0.007701836
ENSG00000155256.17_3,chr10,99496878,99520664,+,23786,ENSG00000155256.17_3,ZFYVE27,protein_coding,Protein_coding,8.260242594,8.412314852,10.84580392,11.07363818,13.48036238,14.04308114,16.17750794,13.95417406
ENSG00000120057.4_2,chr10,99526508,99531709,-,5201,ENSG00000120057.4_2,SFRP5,protein_coding,Protein_coding,0.076409772,0.070410818,0.363261241,0.372051406,0.234539689,0.142521926,0.102586559,0.104333526
ENSG00000023839.10_2,chr10,101542489,101611949,+,69460,ENSG00000023839.10_2,ABCC2,protein_coding,Protein_coding,0.035472571,0.041123121,0.03832747,0.037887324,0.01505295,0.029347185,0.038407191,0.066404098
ENSG00000213341.10_3,chr10,101948055,101989376,-,41321,ENSG00000213341.10_3,CHUK,protein_coding,Protein_coding,4.774157082,4.783968372,7.56092807,7.325997859,9.666048029,10.41357714,8.168375285,7.741475129
ENSG00000095485.17_3,chr10,101992055,102027437,-,35382,ENSG00000095485.17_3,CWF19L1,protein_coding,Protein_coding,5.878778469,5.713246238,5.839779911,5.175855663,5.70829247,5.758659521,4.361071718,3.70122656
ENSG00000166135.13_2,chr10,102288829,102319755,+,30926,ENSG00000166135.13_2,HIF1AN,protein_coding,Protein_coding,13.0404465,12.88816313,12.12670116,11.92333637,12.79671629,14.02769157,15.53420575,12.940439
ENSG00000107960.10_2,chr10,105642300,105677963,-,35663,ENSG00000107960.10_2,STN1,protein_coding,Protein_coding,2.500579887,2.727322151,1.90958304,1.727607134,0.293182832,0.493644472,0.245359734,0.210484299
ENSG00000120051.14_3,chr10,106113522,106214848,+,101326,ENSG00000120051.14_3,CFAP58,protein_coding,Protein_coding,0.101189293,0.128663494,0.102552844,0.100833032,0.130706701,0.10699008,0.137961438,0.145487671
ENSG00000023041.11_3,chr10,114184186,114206675,-,22489,ENSG00000023041.11_3,ZDHHC6,protein_coding,Protein_coding,9.146604024,9.470665464,7.320406591,6.955782022,6.795706403,6.707532824,4.925320805,4.709190258
ENSG00000151532.13_2,chr10,114206756,114578503,+,371747,ENSG00000151532.13_2,VTI1A,protein_coding,Protein_coding,0.456474117,0.450977172,0.419980998,0.433077536,0.411109279,0.452135243,0.369435298,0.331838204
ENSG00000138162.18_3,chr10,123748689,124014060,+,265371,ENSG00000138162.18_3,TACC2,protein_coding,Protein_coding,0.026356938,0.025391631,0.002588927,0.002041711,0,0.00034916,0.000402118,0.001022415
ENSG00000065154.11_2,chr10,126085872,126107545,-,21673,ENSG00000065154.11_2,OAT,protein_coding,Protein_coding,68.72157916,71.34887917,104.7633142,101.8402296,89.68437127,97.79589426,79.92581466,75.09176395
ENSG00000110713.15_3,chr11,3692313,3819022,-,126709,ENSG00000110713.15_3,NUP98,protein_coding,Protein_coding,8.126980661,8.445565136,9.1897444,8.999813714,10.41102705,11.59264527,9.210815065,8.345992162
ENSG00000196565.13_3,chr11,5274420,5667019,-,392599,ENSG00000196565.13_3,HBG2,protein_coding,Protein_coding,106.4643094,101.7249335,172.4383411,155.3953926,235.2032576,249.4555984,246.9001681,240.1852567
ENSG00000213931.5_3,chr11,5289575,5526847,-,237272,ENSG00000213931.5_3,HBE1,protein_coding,Protein_coding,1.030734365,1.045193502,0.193999912,0.192792788,0.134403246,0.164014162,0.15021292,0.151703663
ENSG00000166436.15_2,chr11,8633584,8693413,-,59829,ENSG00000166436.15_2,TRIM66,protein_coding,Protein_coding,2.456353784,2.617292106,2.279407585,2.135920697,2.292282543,2.553803408,2.156362997,2.129897655
ENSG00000133808.4_3,chr11,12297627,12380691,+,83064,ENSG00000133808.4_3,MICALCL,protein_coding,Protein_coding,0.14448736,0.126089649,0.125099555,0.083864751,0.241262686,0.232021935,0.650047346,0.543309365
ENSG00000129083.12_3,chr11,14464986,14521573,-,56587,ENSG00000129083.12_3,COPB1,protein_coding,Protein_coding,11.23108892,11.37831227,11.29877257,11.27368082,10.7630577,11.43742583,11.48439011,10.11687831
ENSG00000129084.17_3,chr11,14526420,14665181,-,138761,ENSG00000129084.17_3,PSMA1,protein_coding,Protein_coding,0.671314366,0.663474285,0.740196443,0.690004739,0.715834447,0.768575353,0.705964031,0.64720418
ENSG00000166689.15_4,chr11,16798864,17035990,-,237126,ENSG00000166689.15_4,PLEKHA7,protein_coding,Protein_coding,0.001340746,0.003706451,0.00724326,0.006201892,0.007348962,0.002735252,0.000900032,0.002288398
ENSG00000166833.19_4,chr11,19372271,20143144,+,770873,ENSG00000166833.19_4,NAV2,protein_coding,Protein_coding,0.000927952,0.000950109,0.001671059,0.001104485,0.001808474,0.002403952,0.004014417,0.001759819
ENSG00000171714.10_2,chr11,22214722,22304903,+,90181,ENSG00000171714.10_2,ANO5,protein_coding,Protein_coding,0.01322032,0.011370229,0.004761439,0.014590953,0,0.00616474,0.001183293,0.00100287
ENSG00000152219.4_2,chr11,30344598,30359774,+,15176,ENSG00000152219.4_2,ARL14EP,protein_coding,Protein_coding,5.598686345,5.776876338,4.017762545,4.809546961,2.790320658,2.99169498,3.058716691,2.359920399
ENSG00000110429.13_2,chr11,33762485,33796089,-,33604,ENSG00000110429.13_2,FBXO3,protein_coding,Protein_coding,11.50924616,11.75427055,20.30421299,20.66790642,20.15194545,22.31501149,18.72610549,17.77360707
ENSG00000166349.9_2,chr11,36532259,36614706,+,82447,ENSG00000166349.9_2,RAG1,protein_coding,Protein_coding,0.234259475,0.270945049,0.145826487,0.106084853,0.040159094,0.035962814,0.010354341,0.0098725
ENSG00000175097.7_3,chr11,36597124,36619829,-,22705,ENSG00000175097.7_3,RAG2,protein_coding,Protein_coding,0.577601335,0.719348919,0.173988106,0.337492,0.007675093,0.048970923,0.032899087,0.03186603
ENSG00000052841.14_3,chr11,43380482,43516483,+,136001,ENSG00000052841.14_3,TTC17,protein_coding,Protein_coding,4.068718725,4.355134579,4.649389535,4.376002424,4.774258254,5.188076323,5.347257181,4.761353288
ENSG00000149091.15_3,chr11,46354455,46402104,+,47649,ENSG00000149091.15_3,DGKZ,protein_coding,Protein_coding,2.852384516,3.014255357,1.939285346,1.718627164,1.941985081,1.841512787,1.307875398,1.336221191
ENSG00000134574.11_2,chr11,47236016,47260791,+,24775,ENSG00000134574.11_2,DDB2,protein_coding,Protein_coding,24.96888319,25.38540159,35.15895815,32.75390943,44.11614396,46.55480019,38.22627788,34.19371939
ENSG00000149115.13_2,chr11,57067112,57092426,-,25314,ENSG00000149115.13_2,TNKS1BP1,protein_coding,Protein_coding,28.04488665,28.17508487,22.32617631,20.6300238,17.64383506,18.19173678,14.56025132,13.16189228
ENSG00000256591.5_4,chr11,61196692,61253294,+,56602,ENSG00000256591.5_4,AP003108.2,protein_coding,Protein_coding,0.710533388,0.590050665,0.779856286,0.977741523,1.003670089,1.018209532,0.95395097,1.024202281
ENSG00000162148.10_3,chr11,61248592,61258403,+,9811,ENSG00000162148.10_3,PPP1R32,protein_coding,Protein_coding,1.028859793,1.00034029,1.304236132,1.128164829,1.101244044,1.671623782,1.740259531,1.557876102
ENSG00000134825.15_3,chr11,61535973,61560274,-,24301,ENSG00000134825.15_3,TMEM258,protein_coding,Protein_coding,4.202858152,4.415396588,3.908536901,3.395336749,3.320182868,2.989306647,2.577634108,2.340916842
ENSG00000168496.3_3,chr11,61560109,61564716,+,4607,ENSG00000168496.3_3,FEN1,protein_coding,Protein_coding,77.99774468,80.1886873,110.6705509,107.189504,121.7987463,122.3427265,98.95103603,90.98944427
ENSG00000134824.13_3,chr11,61560452,61634826,+,74374,ENSG00000134824.13_3,FADS2,protein_coding,Protein_coding,55.29204356,55.92118646,38.65988131,36.37064327,21.90295561,22.05112126,13.1784804,11.99475579
ENSG00000149485.18_3,chr11,61567097,61596790,-,29693,ENSG00000149485.18_3,FADS1,protein_coding,Protein_coding,69.97622057,69.84973094,75.75264803,72.27414045,60.68363943,61.88891716,42.65115273,37.2626626
ENSG00000149499.11_2,chr11,62369690,62380237,-,10547,ENSG00000149499.11_2,EML3,protein_coding,Protein_coding,11.46214818,10.79835711,6.595372177,6.927760145,2.874917993,3.030879705,1.790818756,1.277664443
ENSG00000149489.8_4,chr11,62379194,62382592,+,3398,ENSG00000149489.8_4,ROM1,protein_coding,Protein_coding,0.631547674,1.142375113,0.732922169,0.728914179,0.051283987,0.490826137,0.125615702,0.159693545
ENSG00000149541.9_2,chr11,62382768,62389647,-,6879,ENSG00000149541.9_2,B3GAT3,protein_coding,Protein_coding,10.6183235,10.05085305,8.851240896,7.414978564,6.358483823,6.209464756,4.9640024,4.838179707
ENSG00000089597.16_2,chr11,62392298,62414198,-,21900,ENSG00000089597.16_2,GANAB,protein_coding,Protein_coding,64.90984619,66.91047234,57.57764781,56.67633093,53.63958029,54.3165037,42.78654081,39.52507363
ENSG00000168071.21_3,chr11,64107695,64125006,+,17311,ENSG00000168071.21_3,CCDC88B,protein_coding,Protein_coding,16.98352854,17.57521208,57.4224976,52.43419001,72.05675436,79.08848868,74.69306234,67.75016102
ENSG00000162302.12_3,chr11,64126620,64139687,+,13067,ENSG00000162302.12_3,RPS6KA4,protein_coding,Protein_coding,8.375751804,8.239439744,8.412349614,7.813015739,8.775162372,8.608378342,5.847152827,5.668491464
ENSG00000133884.9_2,chr11,65101225,65120720,+,19495,ENSG00000133884.9_2,DPF2,protein_coding,Protein_coding,11.34226099,10.94017753,10.66485082,9.818624957,8.563423616,9.871696791,9.392935885,8.842175755
ENSG00000173825.6_2,chr11,65122238,65125084,+,2846,ENSG00000173825.6_2,TIGD3,protein_coding,Protein_coding,0.251346802,0.617635975,0.754376842,1.169454568,0.673539311,0.390683348,1.049857728,0.985113531
ENSG00000110717.12_3,chr11,67798084,67804111,+,6027,ENSG00000110717.12_3,NDUFS8,protein_coding,Protein_coding,20.4011605,19.22478653,22.82677485,22.08905061,21.25158402,23.36796788,17.01490428,15.11081071
ENSG00000110719.9_3,chr11,67806483,67818362,+,11879,ENSG00000110719.9_3,TCIRG1,protein_coding,Protein_coding,12.59900325,14.60017476,10.71399788,10.22985704,11.67718993,11.53630799,7.779386047,7.392627676
ENSG00000110237.3_3,chr11,73019334,73080136,+,60802,ENSG00000110237.3_3,ARHGEF17,protein_coding,Protein_coding,0.006536088,0.010841288,0.008474549,0.00127301,0,0,0.00175505,0.004462342
ENSG00000054967.12_2,chr11,73087309,73108519,+,21210,ENSG00000054967.12_2,RELT,protein_coding,Protein_coding,7.228651866,6.923567759,11.12246956,10.15234229,14.96147585,16.39082116,11.73262504,9.444795269
ENSG00000077514.8_3,chr11,74204896,74380162,+,175266,ENSG00000077514.8_3,POLD3,protein_coding,Protein_coding,1.430308647,1.521107638,1.808056202,1.626057518,1.321394408,1.344396074,1.056353117,0.985071467
ENSG00000137474.19_2,chr11,76839310,76926284,+,86974,ENSG00000137474.19_2,MYO7A,protein_coding,Protein_coding,0.000913853,0.002526318,0.001974803,0,0.006010865,0.017045474,0.002453849,0.005199242
ENSG00000048649.13_3,chr11,77371041,77532063,-,161022,ENSG00000048649.13_3,RSF1,protein_coding,Protein_coding,2.108685336,2.164190367,2.053863311,2.049179067,2.106021391,2.261444242,2.025897815,1.847864694
ENSG00000159063.12_2,chr11,77811982,77850706,-,38724,ENSG00000159063.12_2,ALG8,protein_coding,Protein_coding,3.351750815,3.340155811,1.494730581,1.41515119,0.558015975,0.701077387,0.529088511,0.326969551
ENSG00000186280.6_3,chr11,94706845,94732682,+,25837,ENSG00000186280.6_3,KDM4D,protein_coding,Protein_coding,0.092287933,0.093546618,0.036562328,0.011983059,0.047212947,0.025103513,0.037171299,0.024502785
ENSG00000166037.10_3,chr11,95523129,95565857,+,42728,ENSG00000166037.10_3,CEP57,protein_coding,Protein_coding,17.95624373,17.45841074,20.30383307,19.59313398,21.52593277,24.13143245,17.30724667,16.01026209
ENSG00000087053.18_2,chr11,95566046,95658479,-,92433,ENSG00000087053.18_2,MTMR2,protein_coding,Protein_coding,2.322540447,2.316896097,1.810789741,1.787806967,1.28765291,1.447500409,1.042480681,0.930492666
ENSG00000183340.6_2,chr11,96123153,96240738,+,117585,ENSG00000183340.6_2,JRKL,protein_coding,Protein_coding,0.561713486,0.622879898,0.511245327,0.475264164,0.616519143,0.631188595,0.611667333,0.572243012
ENSG00000110660.14_4,chr11,107661717,107799019,-,137302,ENSG00000110660.14_4,SLC35F2,protein_coding,Protein_coding,0.019103055,0.02240416,0.00062547,0.000563732,0,0,0.000777196,0.000658692
ENSG00000178105.9_2,chr11,108535752,108811657,+,275905,ENSG00000178105.9_2,DDX10,protein_coding,Protein_coding,0.484542829,0.506760313,0.193915137,0.194412175,0.064423714,0.096047267,0.04138391,0.037696216
ENSG00000197580.11_3,chr11,112046190,112095422,+,49232,ENSG00000197580.11_3,BCO2,protein_coding,Protein_coding,0.072649191,0.043142644,0.054075115,0.078609009,0.081411455,0.073399936,0.056355095,0.023881157
ENSG00000150787.7_3,chr11,112097088,112140678,+,43590,ENSG00000150787.7_3,PTS,protein_coding,Protein_coding,1.546232273,1.428197587,1.887390979,1.988753461,2.218764828,2.350968491,2.381953534,1.944071386
ENSG00000048028.11_3,chr11,113668596,113746292,-,77696,ENSG00000048028.11_3,USP28,protein_coding,Protein_coding,1.680755934,1.587448573,1.569541917,1.434543183,1.433201837,1.580140731,1.068533765,1.04296284
ENSG00000137656.11_3,chr11,116618886,116643704,-,24818,ENSG00000137656.11_3,BUD13,protein_coding,Protein_coding,3.27943424,3.199033149,3.574512139,3.159311584,3.082498676,3.225711428,2.339049612,2.456137085
ENSG00000186318.16_2,chr11,117155923,117186975,-,31052,ENSG00000186318.16_2,BACE1,protein_coding,Protein_coding,0.330191495,0.384462748,0.177000149,0.216860008,0.202031032,0.104437632,0.151206483,0.116501066
ENSG00000110274.15_3,chr11,117185273,117283984,+,98711,ENSG00000110274.15_3,CEP164,protein_coding,Protein_coding,1.263348422,1.225004714,0.408028526,0.362264868,0.326596357,0.35293997,0.536195838,0.446193147
ENSG00000137642.12_2,chr11,121322912,121504402,+,181490,ENSG00000137642.12_2,SORL1,protein_coding,Protein_coding,0.007444953,0.008878226,0.003785476,0.003411828,0.010561975,0.017358203,0.010583446,0.01694282
ENSG00000109832.13_3,chr11,125773243,125813597,+,40354,ENSG00000109832.13_3,DDX25,protein_coding,Protein_coding,0.041361707,0.016334737,0.025537471,0.030689032,0.012955072,0.025257168,0.026443609,0.017929281
ENSG00000110063.8_2,chr11,126173647,126215644,+,41997,ENSG00000110063.8_2,DCPS,protein_coding,Protein_coding,1.137422864,1.166713137,0.637998358,0.528948541,0.265562571,0.361829632,0.190568146,0.116288021
ENSG00000134909.18_2,chr11,128834955,129149219,-,314264,ENSG00000134909.18_2,ARHGAP32,protein_coding,Protein_coding,0.054629203,0.066654218,0.040443647,0.042116403,0.043806405,0.033906406,0.02376899,0.017554752
ENSG00000111224.13_3,chr12,3900213,3982614,-,82401,ENSG00000111224.13_3,PARP11,protein_coding,Protein_coding,1.439136842,1.506584374,1.514315498,1.408992144,1.247741696,1.438191153,1.267819781,1.105239696
ENSG00000111676.14_2,chr12,7033626,7051484,+,17858,ENSG00000111676.14_2,ATN1,protein_coding,Protein_coding,13.3388895,12.98067074,8.742674215,8.404169156,5.142602484,5.453162606,4.36809296,3.90464042
ENSG00000111678.10_2,chr12,7052141,7055166,+,3025,ENSG00000111678.10_2,C12orf57,protein_coding,Protein_coding,13.24252824,14.06717829,11.72486653,11.30958542,9.908507139,11.60893505,11.85280699,10.28472183
ENSG00000111679.16_3,chr12,7055631,7070479,+,14848,ENSG00000111679.16_3,PTPN6,protein_coding,Protein_coding,5.358359763,5.430947424,1.046872643,0.860133336,0.222992779,0.15600934,0.22997961,0.085274575
ENSG00000159403.11,chr12,7187513,7245203,-,57690,ENSG00000159403.11,C1R,protein_coding,Protein_coding,0.034443337,0.017773941,0.013397544,0.016100171,0,0.028910161,0.04439336,0.068978163
